run_dir,params_1000000_sha256,params_1000000_bytes,params_1000000_mtime,has_config,has_eval_csv,config_bytes,eval_bytes,train_log,has_train_log,train_log_bytes
walker2d-medium-replay-v2_tau2.5_mpi4_seed3,03df09f4a4805259523c69f7474d27ac4b69c8e782c4a32224902d4620209b57,6056739,2026-08-31T07:10:50,True,True,660,190,walker2d-medium-replay-v2_tau2.5_mpi4_seed3.log,True,1236
walker2d-medium-replay-v2_tau20_mpi4_seed0,df4cf95db73ed149cfc4420fe73968e03d0caf7fe86d5d91aef8f0a4c7d7dd65,6056739,2026-08-30T12:02:03,True,True,661,187,walker2d-medium-replay-v2_tau20_mpi4_seed0.log,True,1233
walker2d-medium-replay-v2_tau20_mpi4_seed1,5ce5311ab3dbba54c22bff6fb8eeab7cb8f3f11a6ddaf8de611efcfe35195a39,6056739,2026-08-30T12:02:02,True,True,661,186,walker2d-medium-replay-v2_tau20_mpi4_seed1.log,True,1232
walker2d-medium-replay-v2_tau20_mpi4_seed2,8de763ec3c2e71d342c077a95a837a0b3222426114138b31203dc2f949eb0e64,6056739,2026-08-31T08:18:22,True,True,661,188,walker2d-medium-replay-v2_tau20_mpi4_seed2.log,True,1232
walker2d-medium-replay-v2_tau20_mpi4_seed3,e247842dc98f97f5ef0050acdc4eda02accda076c89c4c349c37346af6a4b1dc,6056739,2026-08-31T08:18:24,True,True,661,187,walker2d-medium-replay-v2_tau20_mpi4_seed3.log,True,1233
walker2d-medium-replay-v2_tau4_mpi4_seed0,2f07259e3d23c464a00236838f90b9678ebbcd1b8eaaef4f4731070750dcf81c,6056739,2026-08-30T11:04:16,True,True,660,188,walker2d-medium-replay-v2_tau4_mpi4_seed0.log,True,1230
walker2d-medium-replay-v2_tau4_mpi4_seed1,7c3a8ad1b8a279f16853999490f95ae7b411dd93a62cdc5536af8c35079ab6cb,6056739,2026-08-30T11:04:16,True,True,660,190,walker2d-medium-replay-v2_tau4_mpi4_seed1.log,True,1230
walker2d-medium-replay-v2_tau4_mpi4_seed2,19804e9dfc609d288dbfe45934172017e14328a0b4337b4f1833b33dbe497d15,6056739,2026-08-31T07:20:30,True,True,660,189,walker2d-medium-replay-v2_tau4_mpi4_seed2.log,True,1230
walker2d-medium-replay-v2_tau4_mpi4_seed3,03b4f7ae9f6478b191d62605c19877e823ffa245de38413fb8551f3e65cd5961,6056739,2026-08-31T07:20:30,True,True,660,190,walker2d-medium-replay-v2_tau4_mpi4_seed3.log,True,1230
walker2d-medium-replay-v2_tau7_mpi4_seed0,fd986e5b59096626ad3fb68a1ea3717111b0cdb2f8bab56009ce96191b28529f,6056739,2026-08-30T11:13:55,True,True,660,188,walker2d-medium-replay-v2_tau7_mpi4_seed0.log,True,1230
walker2d-medium-replay-v2_tau7_mpi4_seed1,a37d5df08551d3f71a4f91a6d673b9ed50b689257d9dd2d882960b8899586fbd,6056739,2026-08-30T11:13:55,True,True,660,185,walker2d-medium-replay-v2_tau7_mpi4_seed1.log,True,1230
walker2d-medium-replay-v2_tau7_mpi4_seed2,be80b9e17bb7b9d7df4991e57ff7ff88ee8412769c16b8e2704ef8e7260a0cb2,6056739,2026-08-31T07:30:08,True,True,660,188,walker2d-medium-replay-v2_tau7_mpi4_seed2.log,True,1230
walker2d-medium-replay-v2_tau7_mpi4_seed3,860d9749fd9dd0fccd3ed62014248d4ec2514c05bdc536d37d13a31c166fb026,6056739,2026-08-31T07:30:09,True,True,660,188,walker2d-medium-replay-v2_tau7_mpi4_seed3.log,True,1230
walker2d-medium-v2_tau0.05_mpi4_seed0,0b015de1cb41cc53ce6da6abce91d107b106d91c7d39ac96117eeab412dece89,6056732,2026-08-30T07:39:35,True,True,654,192,walker2d-medium-v2_tau0.05_mpi4_seed0.log,True,1218
walker2d-medium-v2_tau0.05_mpi4_seed1,99fa3b884a7d0164fc7d059a8eed7a8dc54f2f01846e4abce7753d7a0ab84faa,6056732,2026-08-30T07:39:35,True,True,654,193,walker2d-medium-v2_tau0.05_mpi4_seed1.log,True,1218
walker2d-medium-v2_tau0.05_mpi4_seed2,8dba6e58ff6ef54e824b09e33e58216846c38155198b6382a92532868e6c9c29,6056732,2026-08-31T03:57:32,True,True,654,192,walker2d-medium-v2_tau0.05_mpi4_seed2.log,True,1218
walker2d-medium-v2_tau0.05_mpi4_seed3,88e8668055e8f6395da6eba83606840ac663dc3c39048afebef3e55aa668bced,6056732,2026-08-31T03:57:32,True,True,654,193,walker2d-medium-v2_tau0.05_mpi4_seed3.log,True,1218
walker2d-medium-v2_tau0.1_mpi4_seed0,773041e2ecf36b4802ac79f6258559eacec29ff0fa1553ef88bf84218ed8fa8b,6056732,2026-08-30T07:49:16,True,True,653,193,walker2d-medium-v2_tau0.1_mpi4_seed0.log,True,1215
walker2d-medium-v2_tau0.1_mpi4_seed1,19771db431b2930fc8d39b48edbd3e03c38dcda74e68b811c8a79190225b7243,6056732,2026-08-30T07:49:16,True,True,653,193,walker2d-medium-v2_tau0.1_mpi4_seed1.log,True,1215
walker2d-medium-v2_tau0.1_mpi4_seed2,23c967fcb910ce4442aa15fa2188b39019003caac6a57c7f16f8ff7aaa7ff743,6056732,2026-08-31T04:07:13,True,True,653,192,walker2d-medium-v2_tau0.1_mpi4_seed2.log,True,1215
walker2d-medium-v2_tau0.1_mpi4_seed3,8a39ab9f52b60521188e6107c66fa65c92bf14236bdac90805b2cb05910cc6c8,6056732,2026-08-31T04:07:13,True,True,653,193,walker2d-medium-v2_tau0.1_mpi4_seed3.log,True,1215
walker2d-medium-v2_tau0.2_mpi4_seed0,f6790de1977f3e11b7734592ecdda84b693bff6fa644c283ee3f58c36b930fc5,6056732,2026-08-30T07:58:55,True,True,653,192,walker2d-medium-v2_tau0.2_mpi4_seed0.log,True,1215
walker2d-medium-v2_tau0.2_mpi4_seed1,e64ea81039526e416f7cb7aadb64f4a4b9dadbf2d664218653a040308c98f24c,6056732,2026-08-30T07:58:55,True,True,653,192,walker2d-medium-v2_tau0.2_mpi4_seed1.log,True,1215
walker2d-medium-v2_tau0.2_mpi4_seed2,672ee5981a5ba5c2ef0f2f7b17387c69729ee87d903b0050f59a75d2b2ad2a4d,6056732,2026-08-31T04:16:53,True,True,653,192,walker2d-medium-v2_tau0.2_mpi4_seed2.log,True,1215
walker2d-medium-v2_tau0.2_mpi4_seed3,9ba98069614ec4e70ee13fbbd02fdda808ee2539a807e3da28b8235e894c34e6,6056732,2026-08-31T04:16:54,True,True,653,193,walker2d-medium-v2_tau0.2_mpi4_seed3.log,True,1215
walker2d-medium-v2_tau0.4_mpi4_seed0,7fe3b540b44c2e312c43a18a201d02f09b03385fab77e30190af97bac81ce5f0,6056732,2026-08-30T08:08:36,True,True,653,190,walker2d-medium-v2_tau0.4_mpi4_seed0.log,True,1215
walker2d-medium-v2_tau0.4_mpi4_seed1,a572238535073f1add76a59e3cd63e4df26d7c207c07c749f895c9ccd8b0d4ee,6056732,2026-08-30T08:08:36,True,True,653,192,walker2d-medium-v2_tau0.4_mpi4_seed1.log,True,1215
walker2d-medium-v2_tau0.4_mpi4_seed2,c9fa1456f0e23fb06b523725e0be02d4bbfc8303c6fc2ea2f63c0364b1e4df0a,6056732,2026-08-31T04:26:34,True,True,653,192,walker2d-medium-v2_tau0.4_mpi4_seed2.log,True,1215
walker2d-medium-v2_tau0.4_mpi4_seed3,006938cebb5307f13af99713f2db7464819d925fa88f84e006f23aa4b634b8a7,6056732,2026-08-31T04:26:34,True,True,653,190,walker2d-medium-v2_tau0.4_mpi4_seed3.log,True,1215
walker2d-medium-v2_tau0.7_mpi4_seed0,fbe65033331400fbc12abe776956726caf57473419cea0bc67eae9815864bc96,6056732,2026-08-30T08:18:15,True,True,653,192,walker2d-medium-v2_tau0.7_mpi4_seed0.log,True,1215
walker2d-medium-v2_tau0.7_mpi4_seed1,18af891c4425cb0524488486a15bba21a8c1af8170df2d00314635ed4f62e834,6056732,2026-08-30T08:18:15,True,True,653,190,walker2d-medium-v2_tau0.7_mpi4_seed1.log,True,1215
walker2d-medium-v2_tau0.7_mpi4_seed2,03cc1ab2fee729d3f848a45c0bba9ed7f8e2fa7bfe0153fc6ff326fbe406aaa0,6056732,2026-08-31T04:36:15,True,True,653,190,walker2d-medium-v2_tau0.7_mpi4_seed2.log,True,1215
walker2d-medium-v2_tau0.7_mpi4_seed3,7869f3b1ca21ed055bd99e5d28b48754e71025586a1410f542e413b6b11cae94,6056732,2026-08-31T04:36:15,True,True,653,191,walker2d-medium-v2_tau0.7_mpi4_seed3.log,True,1215
walker2d-medium-v2_tau1.5_mpi4_seed0,39e6e31bacd861c62f3f0d3c55653aefc87f317bc5d93893809165e602286ada,6056732,2026-08-30T08:27:56,True,True,653,190,walker2d-medium-v2_tau1.5_mpi4_seed0.log,True,1215
walker2d-medium-v2_tau1.5_mpi4_seed1,cd289361cb40b56b75f7d22b90472738a523d2357b4b94845107db5e42df95b6,6056732,2026-08-30T08:27:56,True,True,653,191,walker2d-medium-v2_tau1.5_mpi4_seed1.log,True,1215
walker2d-medium-v2_tau1.5_mpi4_seed2,5bd6829c9e28ab84bb79ea9885e57b03aef8914cac803a0721d80262d152c5cb,6056732,2026-08-31T04:45:57,True,True,653,190,walker2d-medium-v2_tau1.5_mpi4_seed2.log,True,1215
walker2d-medium-v2_tau1.5_mpi4_seed3,c61ecc57153b61c1686e16b43931c24a4c48c053d5d49920f8d2c9aa2cb74c61,6056732,2026-08-31T04:45:57,True,True,653,189,walker2d-medium-v2_tau1.5_mpi4_seed3.log,True,1215
walker2d-medium-v2_tau10_mpi4_seed0,f4b0ef889350d3416de6caab4fc59c1e1ed3bb8b78dd16a9441fcd6f9dc164f1,6056732,2026-08-30T09:06:35,True,True,654,193,walker2d-medium-v2_tau10_mpi4_seed0.log,True,1211
walker2d-medium-v2_tau10_mpi4_seed1,de14e2606d1ea60db779cd753ba2ca045f184de751ed99cc9488f10681899c4d,6056732,2026-08-30T09:06:36,True,True,654,187,walker2d-medium-v2_tau10_mpi4_seed1.log,True,1212
walker2d-medium-v2_tau10_mpi4_seed2,9347637ff3798b67cd583597ea1ba6bcb4624b98b3666bff9c5cefbc76118baf,6056732,2026-08-31T05:24:42,True,True,654,188,walker2d-medium-v2_tau10_mpi4_seed2.log,True,1212
walker2d-medium-v2_tau10_mpi4_seed3,584336aea77c9d26335e6b3fede88037d99ebc8647b903f4c3094777903161d9,6056732,2026-08-31T05:24:42,True,True,654,188,walker2d-medium-v2_tau10_mpi4_seed3.log,True,1212
walker2d-medium-v2_tau12_mpi4_seed0,e699739f198a005a98a5bb4660f34e0e77bb9269cee817e9963b8f860d3ca542,6056732,2026-08-30T09:16:14,True,True,654,192,walker2d-medium-v2_tau12_mpi4_seed0.log,True,1211
walker2d-medium-v2_tau12_mpi4_seed1,bdbac01d7167f3d53ea137d5dda1668d4cd955536193fca73a04d03268e01e87,6056732,2026-08-30T09:16:15,True,True,654,187,walker2d-medium-v2_tau12_mpi4_seed1.log,True,1212
walker2d-medium-v2_tau12_mpi4_seed2,04185e011f716160f7def07f8fd3ae9a353727fb920d86abcf635378847f09d4,6056732,2026-08-31T05:34:23,True,True,654,189,walker2d-medium-v2_tau12_mpi4_seed2.log,True,1212
walker2d-medium-v2_tau12_mpi4_seed3,1147ed1fd9e0e61b525859df92348384d1e0bdc34e953cea57178b81ba5956e1,6056732,2026-08-31T05:34:23,True,True,654,186,walker2d-medium-v2_tau12_mpi4_seed3.log,True,1212
walker2d-medium-v2_tau14_mpi4_seed0,97af4a316fb1cfe2a9f19134b8002a94238ab94361e18055e8ac6655072e0230,6056732,2026-08-30T09:25:51,True,True,654,194,walker2d-medium-v2_tau14_mpi4_seed0.log,True,1211
walker2d-medium-v2_tau14_mpi4_seed1,a2ae4c067762b301be5f36797db4071f2f4415ace741d8f9e7dbf76ad71f115a,6056732,2026-08-30T09:25:53,True,True,654,189,walker2d-medium-v2_tau14_mpi4_seed1.log,True,1212
walker2d-medium-v2_tau14_mpi4_seed2,0f7d423a454c40d2856af4c963eef303e5360e9660b7ef4320b531308ea5c584,6056732,2026-08-31T05:44:03,True,True,654,185,walker2d-medium-v2_tau14_mpi4_seed2.log,True,1212
walker2d-medium-v2_tau14_mpi4_seed3,a96cb1871b81a7819f1f095e25130df4c13a06aa195b1c566c57f9c61ce70df0,6056732,2026-08-31T05:44:04,True,True,654,187,walker2d-medium-v2_tau14_mpi4_seed3.log,True,1212
walker2d-medium-v2_tau17_mpi4_seed0,f11ee4dc4f6b8274f9676539c04f1257c67c895afe86a06eb4563d65f301d8ea,6056732,2026-08-30T09:35:26,True,True,654,193,walker2d-medium-v2_tau17_mpi4_seed0.log,True,1211
walker2d-medium-v2_tau17_mpi4_seed1,df2e595af2b13280afe8a3b453feb3e1989886413b41648b1e064811db8db944,6056732,2026-08-30T09:35:28,True,True,654,182,walker2d-medium-v2_tau17_mpi4_seed1.log,True,1211
walker2d-medium-v2_tau17_mpi4_seed2,dbc7533cfb610790891eae0fa87c165702f8daa018a565043934ec859f144857,6056732,2026-08-31T05:53:43,True,True,654,185,walker2d-medium-v2_tau17_mpi4_seed2.log,True,1212
walker2d-medium-v2_tau17_mpi4_seed3,7c5aa2e3da64cd2e6ef5e6163a8172ae95afb76b950ff1fb06e15078ad2b5637,6056732,2026-08-31T05:53:44,True,True,654,187,walker2d-medium-v2_tau17_mpi4_seed3.log,True,1212
walker2d-medium-v2_tau2.5_mpi4_seed0,f62c7dba9578ba38ae36b14f87f48d3ec22385e6bff57f3df668685078912fec,6056732,2026-08-30T08:37:36,True,True,653,190,walker2d-medium-v2_tau2.5_mpi4_seed0.log,True,1215
walker2d-medium-v2_tau2.5_mpi4_seed1,bc241fdb09b0091bdf87d91903cca2e8a1d8efcba7e697ad13466709e35e72a5,6056732,2026-08-30T08:37:36,True,True,653,188,walker2d-medium-v2_tau2.5_mpi4_seed1.log,True,1215
walker2d-medium-v2_tau2.5_mpi4_seed2,eec31f3acb14f8a28ded8ecc9799ceefdaa020c45bcb3d8ee44704aa519a6879,6056732,2026-08-31T04:55:39,True,True,653,190,walker2d-medium-v2_tau2.5_mpi4_seed2.log,True,1215
walker2d-medium-v2_tau2.5_mpi4_seed3,0610224137236781788aaccf9427b95449d339ad1b7920e148c97ffef597f467,6056732,2026-08-31T04:55:39,True,True,653,189,walker2d-medium-v2_tau2.5_mpi4_seed3.log,True,1215
walker2d-medium-v2_tau20_mpi4_seed0,6afcce90cb8bbcf963876013da788714096f4e5c896d36e68fee793e3c19ff48,6056732,2026-08-30T09:45:02,True,True,654,193,walker2d-medium-v2_tau20_mpi4_seed0.log,True,1211
walker2d-medium-v2_tau20_mpi4_seed1,b71f0c609bc20212ba9cf3bb88b432fbb004b235afeedfa55107e71cb37309f4,6056732,2026-08-30T09:45:04,True,True,654,189,walker2d-medium-v2_tau20_mpi4_seed1.log,True,1211
walker2d-medium-v2_tau20_mpi4_seed2,487ecdf1941dee42f399ddbb007191925e4328a47c34656c86b7e526185c9e3d,6056732,2026-08-31T06:03:19,True,True,654,186,walker2d-medium-v2_tau20_mpi4_seed2.log,True,1211
walker2d-medium-v2_tau20_mpi4_seed3,14121c152002d13051e3ff964ebfa007860b5dc8452672866d82b0e77ab3efcb,6056732,2026-08-31T06:03:21,True,True,654,194,walker2d-medium-v2_tau20_mpi4_seed3.log,True,1211
walker2d-medium-v2_tau4_mpi4_seed0,938a797d5e0523ae05336232f5cadfe381716319520a1e5f87907fcd208f46a6,6056732,2026-08-30T08:47:16,True,True,653,188,walker2d-medium-v2_tau4_mpi4_seed0.log,True,1209
walker2d-medium-v2_tau4_mpi4_seed1,1f309828cdc2a947f2a686175b5f8dddf488d3d5b6cff90a9b0bba5af6d8c334,6056732,2026-08-30T08:47:16,True,True,653,190,walker2d-medium-v2_tau4_mpi4_seed1.log,True,1209
walker2d-medium-v2_tau4_mpi4_seed2,b597a280899cf303db8c060fe98e363f45d490426a67d10e0b3f55a4de4615b4,6056732,2026-08-31T05:05:20,True,True,653,191,walker2d-medium-v2_tau4_mpi4_seed2.log,True,1209
walker2d-medium-v2_tau4_mpi4_seed3,5b43bbdedc72706edb0e1fa12ead8eb30350ce1f58efdb23d32387e45240c54a,6056732,2026-08-31T05:05:20,True,True,653,190,walker2d-medium-v2_tau4_mpi4_seed3.log,True,1209
walker2d-medium-v2_tau7_mpi4_seed0,02926c6889fbed499b0a28cc3e53aa46dc242f342b7af0eab8e3d7480831e93c,6056732,2026-08-30T08:56:56,True,True,653,188,walker2d-medium-v2_tau7_mpi4_seed0.log,True,1209
walker2d-medium-v2_tau7_mpi4_seed1,56e9b25fe203c609e8cad5013a8304d2519ef1b2464a0a889a91749579f6df2e,6056732,2026-08-30T08:56:56,True,True,653,188,walker2d-medium-v2_tau7_mpi4_seed1.log,True,1209
walker2d-medium-v2_tau7_mpi4_seed2,525fb6ec00464be5cf79eb6adc4c9e78e6121b99fe0ed73e7d3163fd13cf8766,6056732,2026-08-31T05:15:01,True,True,653,189,walker2d-medium-v2_tau7_mpi4_seed2.log,True,1209
walker2d-medium-v2_tau7_mpi4_seed3,88e2cc3412b80c1efaee9fa88d83a83809246096e4689639179484b4d0c7dce7,6056732,2026-08-31T05:15:01,True,True,653,188,walker2d-medium-v2_tau7_mpi4_seed3.log,True,1209
